Zone,Produit,Origine,Aliments pour animaux,Autres Utilisations,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure,Exportations - Quantité,Importations - Quantité,Nourriture,Pertes,Production,Semences,Traitement,Variation de stock,Categorie
République De Corée,Huile de son de riz,Vegetale,0.0,0.0,10.0,0.42,1.14,0.0,20000000.0,0.0,10000000.0,20000000.0,0.0,10000000.0,0.0,0.0,0.0,Huiles et graisses
République De Corée,Huile de sésame,Vegetale,0.0,0.0,15.0,0.61,1.67,0.0,30000000.0,0.0,1000000.0,30000000.0,0.0,30000000.0,0.0,0.0,0.0,Huiles et graisses
République De Corée,Huile de tournesol,Vegetale,0.0,0.0,9.0,0.37,1.01,0.0,18000000.0,0.0,18000000.0,18000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Corée,Huiles de foie de poisson,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,Huiles et graisses
République De Corée,Huiles de poissons,Animale,9000000.0,0.0,0.0,0.0,0.0,0.0,9000000.0,1000000.0,6000000.0,0.0,0.0,4000000.0,0.0,0.0,0.0,Huiles et graisses
République De Corée,Ignames,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
République De Corée,Lait (exclut beurre),Animale,1393000000.0,222000000.0,40.0,29.05,2.03,2.9,3088000000.0,23000000.0,1014000000.0,1431000000.0,42000000.0,2097000000.0,0.0,0.0,0.0,Lait et fromage
République De Corée,Légumes et autres,Vegetale,0.0,0.0,140.0,172.38,1.33,7.3,9765000000.0,92000000.0,1105000000.0,8492000000.0,1273000000.0,8753000000.0,0.0,0.0,0.0,Légumes
République De Corée,Légumineuses et autres,Vegetale,0.0,0.0,2.0,0.19,0.01,0.11,14000000.0,0.0,5000000.0,9000000.0,0.0,9000000.0,0.0,0.0,0.0,Légumineuses
République De Corée,Manioc,Vegetale,0.0,123000000.0,0.0,0.11,0.0,0.0,1933000000.0,0.0,1933000000.0,5000000.0,0.0,0.0,0.0,1804000000.0,0.0,Racines et tubercules
République De Corée,Maïs,Vegetale,6281000000.0,47000000.0,82.0,12.46,0.17,0.45,8749000000.0,86000000.0,8755000000.0,614000000.0,176000000.0,80000000.0,1000000.0,1631000000.0,0.0,Céréales
République De Corée,Miel,Vegetale,0.0,0.0,4.0,0.51,0.0,0.0,25000000.0,0.0,1000000.0,25000000.0,0.0,25000000.0,0.0,0.0,0.0,Sucres et édulcorants
République De Corée,Millet,Vegetale,6000000.0,0.0,2.0,0.25,0.01,0.05,19000000.0,0.0,18000000.0,12000000.0,1000000.0,1000000.0,0.0,0.0,0.0,Céréales
République De Corée,Miscellanees,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Produits divers
République De Corée,Mollusques et autres,Animale,0.0,30000000.0,6.0,9.62,0.11,0.9,504000000.0,56000000.0,214000000.0,474000000.0,0.0,346000000.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Corée,Noix,Vegetale,0.0,0.0,33.0,4.15,2.61,0.76,208000000.0,14000000.0,141000000.0,205000000.0,4000000.0,82000000.0,0.0,0.0,0.0,Fruit à coques
République De Corée,Oeufs,Animale,0.0,0.0,45.0,11.24,3.18,3.54,650000000.0,1000000.0,4000000.0,554000000.0,32000000.0,647000000.0,64000000.0,0.0,0.0,Oeufs
République De Corée,Oignons,Vegetale,0.0,0.0,26.0,24.7,0.14,1.02,1352000000.0,1000000.0,59000000.0,1217000000.0,135000000.0,1294000000.0,0.0,0.0,0.0,Légumes
République De Corée,Olives,Vegetale,0.0,0.0,0.0,0.05,0.02,0.0,3000000.0,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
République De Corée,Oranges et mandarines,Vegetale,0.0,0.0,15.0,20.12,0.05,0.24,1040000000.0,5000000.0,363000000.0,991000000.0,49000000.0,683000000.0,0.0,0.0,0.0,Fruits
République De Corée,Orge,Vegetale,0.0,0.0,2.0,0.25,0.01,0.06,350000000.0,0.0,289000000.0,13000000.0,7000000.0,60000000.0,2000000.0,328000000.0,0.0,Céréales
République De Corée,Palmistes,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
République De Corée,Pamplemousse,Vegetale,0.0,0.0,0.0,0.47,0.0,0.0,23000000.0,0.0,23000000.0,23000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Corée,Patates douces,Vegetale,78000000.0,0.0,11.0,4.06,0.03,0.11,331000000.0,0.0,1000000.0,200000000.0,33000000.0,330000000.0,20000000.0,0.0,0.0,Racines et tubercules
République De Corée,Perciform,Animale,0.0,0.0,47.0,17.45,2.38,5.81,860000000.0,152000000.0,663000000.0,860000000.0,0.0,349000000.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Corée,Piments,Vegetale,0.0,0.0,1.0,0.06,0.02,0.02,3000000.0,2000000.0,5000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,Epices
République De Corée,Plantes aquatiques,Animale,0.0,0.0,22.0,22.41,0.09,1.71,1104000000.0,50000000.0,14000000.0,1104000000.0,0.0,1140000000.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Corée,Plantes oleiferes et autres,Vegetale,0.0,0.0,5.0,1.96,0.22,0.5,152000000.0,0.0,119000000.0,97000000.0,2000000.0,33000000.0,1000000.0,52000000.0,0.0,Oléagineux
République De Corée,Pois,Vegetale,0.0,0.0,1.0,0.06,0.0,0.04,3000000.0,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,Légumes
République De Corée,Poissons d'eau douce,Animale,0.0,0.0,2.0,1.34,0.09,0.38,66000000.0,1000000.0,36000000.0,66000000.0,0.0,31000000.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Corée,Poissons marins et autres,Animale,55000000.0,0.0,1.0,0.45,0.03,0.13,77000000.0,6000000.0,22000000.0,22000000.0,0.0,62000000.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Corée,Poissons pelagiques,Animale,121000000.0,0.0,34.0,13.85,1.55,4.67,804000000.0,401000000.0,453000000.0,683000000.0,0.0,752000000.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Corée,Poivre,Vegetale,0.0,0.0,1.0,0.09,0.01,0.03,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,Epices
République De Corée,Pommes,Vegetale,0.0,0.0,2.0,3.15,0.01,0.01,575000000.0,5000000.0,86000000.0,155000000.0,49000000.0,494000000.0,0.0,370000000.0,0.0,Fruits
République De Corée,Pommes de terre,Vegetale,95000000.0,0.0,27.0,14.84,0.03,0.61,1278000000.0,2000000.0,553000000.0,731000000.0,76000000.0,727000000.0,21000000.0,355000000.0,0.0,Racines et tubercules
République De Corée,Racines (non définies),Vegetale,0.0,0.0,2.0,1.92,0.0,0.04,94000000.0,0.0,95000000.0,94000000.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
République De Corée,Raisin,Vegetale,0.0,0.0,7.0,6.71,0.03,0.08,362000000.0,1000000.0,103000000.0,330000000.0,32000000.0,260000000.0,0.0,0.0,0.0,Fruits
République De Corée,Riz (équivalent blanchi),Vegetale,0.0,28000000.0,928.0,85.18,2.26,16.55,4598000000.0,5000000.0,569000000.0,4196000000.0,329000000.0,3756000000.0,24000000.0,21000000.0,278000000.0,Céréales
République De Corée,Seigle,Vegetale,11000000.0,0.0,0.0,0.0,0.0,0.0,11000000.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
République De Corée,Soja,Vegetale,30000000.0,0.0,66.0,8.35,2.8,6.05,1267000000.0,4000000.0,1118000000.0,411000000.0,8000000.0,154000000.0,4000000.0,814000000.0,0.0,Oléagineux
République De Corée,Sorgho,Vegetale,8000000.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,6000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,Céréales
République De Corée,Sucre (équivalent brut),Vegetale,0.0,460000000.0,212.0,21.77,0.0,0.0,1533000000.0,444000000.0,1919000000.0,1073000000.0,0.0,0.0,0.0,0.0,58000000.0,Sucres et édulcorants
République De Corée,Sucre de betterave,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sucres et édulcorants
République De Corée,Sucre de canne,Vegetale,0.0,0.0,0.0,0.01,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Sucres et édulcorants
République De Corée,Sésame,Vegetale,0.0,0.0,7.0,0.43,0.62,0.2,90000000.0,1000000.0,78000000.0,21000000.0,3000000.0,12000000.0,0.0,66000000.0,0.0,Oléagineux
République De Corée,Thé,Vegetale,0.0,0.0,0.0,0.08,0.0,0.02,4000000.0,2000000.0,3000000.0,4000000.0,0.0,3000000.0,0.0,0.0,0.0,Boissons stimulantes
République De Corée,Tomates,Vegetale,0.0,0.0,5.0,8.8,0.07,0.26,492000000.0,4000000.0,107000000.0,434000000.0,58000000.0,389000000.0,0.0,0.0,0.0,Légumes
République De Corée,Viande d'ovins et caprins,Animale,0.0,0.0,1.0,0.14,0.05,0.05,7000000.0,0.0,5000000.0,7000000.0,0.0,1000000.0,0.0,0.0,0.0,Viandes
République De Corée,Viande de bovins,Animale,0.0,0.0,66.0,14.53,4.88,5.08,716000000.0,19000000.0,399000000.0,716000000.0,0.0,336000000.0,0.0,0.0,0.0,Viandes
République De Corée,Viande de suidés,Animale,0.0,0.0,152.0,32.76,12.56,9.08,1614000000.0,4000000.0,407000000.0,1614000000.0,0.0,1210000000.0,0.0,0.0,0.0,Viandes
République De Corée,Viande de volailles,Animale,0.0,0.0,58.0,16.0,3.89,5.43,788000000.0,33000000.0,131000000.0,788000000.0,0.0,690000000.0,0.0,0.0,0.0,Viandes
République De Corée,Viande et autres,Animale,0.0,0.0,1.0,0.18,0.08,0.11,9000000.0,1000000.0,5000000.0,9000000.0,0.0,4000000.0,0.0,0.0,0.0,Viandes
République De Corée,Vin,Vegetale,0.0,0.0,1.0,0.67,0.0,0.0,33000000.0,0.0,33000000.0,33000000.0,0.0,0.0,0.0,0.0,0.0,Boissons alcoolisees
République De Corée,Épices et autres,Vegetale,0.0,0.0,3.0,0.36,0.07,0.09,18000000.0,0.0,13000000.0,18000000.0,0.0,5000000.0,0.0,0.0,0.0,Epices
République De Moldova,Abats comestible,Animale,0.0,1000000.0,11.0,3.23,0.29,1.58,12000000.0,0.0,2000000.0,11000000.0,0.0,10000000.0,0.0,0.0,0.0,Viandes
République De Moldova,Agrumes et autres,Vegetale,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Moldova,"Alcool, non comestible",Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,Boissons alcoolisees
République De Moldova,Aliments pour enfants,Vegetale,0.0,0.0,2.0,0.22,0.02,0.09,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Produits divers
République De Moldova,Ananas,Vegetale,0.0,0.0,0.0,0.31,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Moldova,Animaux aquatiques et autres,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Arachides decortiquees,Vegetale,0.0,0.0,4.0,0.28,0.34,0.19,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
République De Moldova,Avoine,Vegetale,3000000.0,0.0,5.0,0.82,0.08,0.2,6000000.0,0.0,3000000.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,Céréales
République De Moldova,Bananes,Vegetale,0.0,0.0,5.0,2.74,0.02,0.05,10000000.0,1000000.0,11000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Moldova,Bananes plantains,Vegetale,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Moldova,Beurre et ghee,Animale,0.0,0.0,25.0,1.26,2.8,0.03,4000000.0,0.0,1000000.0,4000000.0,0.0,4000000.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Bière,Vegetale,0.0,0.0,46.0,34.61,0.0,0.47,121000000.0,1000000.0,28000000.0,121000000.0,0.0,94000000.0,0.0,0.0,0.0,Boissons alcoolisees
République De Moldova,Blé,Vegetale,251000000.0,0.0,348.0,47.89,1.19,10.18,671000000.0,333000000.0,96000000.0,167000000.0,91000000.0,1009000000.0,87000000.0,75000000.0,-100000000.0,Céréales
République De Moldova,Boissons alcooliques,Vegetale,0.0,0.0,41.0,5.03,0.0,0.0,18000000.0,26000000.0,12000000.0,18000000.0,0.0,31000000.0,0.0,0.0,0.0,Boissons alcoolisees
République De Moldova,Boissons fermentés,Vegetale,0.0,0.0,0.0,0.06,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,Boissons alcoolisees
République De Moldova,Café,Vegetale,0.0,0.0,2.0,1.51,0.0,0.08,5000000.0,0.0,5000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
République De Moldova,Cephalopodes,Animale,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Citrons et limes,Vegetale,0.0,0.0,0.0,0.95,0.01,0.02,3000000.0,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Moldova,Coco (inclut coprah),Vegetale,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
République De Moldova,Crustacés,Animale,0.0,0.0,0.0,0.19,0.0,0.05,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Crème,Animale,0.0,0.0,2.0,0.31,0.16,0.02,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Lait et fromage
République De Moldova,Céréales et autres,Vegetale,2000000.0,0.0,1.0,0.11,0.0,0.03,3000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,Céréales
République De Moldova,Dattes,Vegetale,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Moldova,Edulcorants autres,Vegetale,0.0,0.0,31.0,5.23,0.0,0.0,18000000.0,1000000.0,6000000.0,18000000.0,0.0,13000000.0,0.0,0.0,0.0,Sucres et édulcorants
République De Moldova,Feve de cacao,Vegetale,0.0,0.0,19.0,1.44,1.7,0.27,5000000.0,1000000.0,6000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
République De Moldova,Fruits et autres,Vegetale,0.0,0.0,15.0,11.57,0.13,0.24,48000000.0,70000000.0,19000000.0,40000000.0,8000000.0,99000000.0,0.0,0.0,0.0,Fruits
République De Moldova,Girofles,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
République De Moldova,Graines colza et moutarde,Vegetale,0.0,0.0,1.0,0.0,0.0,0.0,27000000.0,45000000.0,1000000.0,0.0,0.0,43000000.0,0.0,26000000.0,28000000.0,Oléagineux
République De Moldova,Graines de tournesol,Vegetale,103000000.0,0.0,0.0,0.0,0.0,0.0,231000000.0,275000000.0,1000000.0,0.0,7000000.0,504000000.0,3000000.0,117000000.0,0.0,Oléagineux
République De Moldova,Graisses animales crue,Animale,0.0,11000000.0,77.0,3.95,8.49,0.0,25000000.0,0.0,9000000.0,14000000.0,0.0,16000000.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Haricots,Vegetale,11000000.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,1000000.0,12000000.0,0.0,0.0,0.0,Légumineuses
République De Moldova,Huile de plantes oléifères et autres,Vegetale,0.0,1000000.0,0.0,0.01,0.03,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile d'arachide,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile d'olive,Vegetale,0.0,0.0,1.0,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile de coco,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile de colza et moutarde,Vegetale,0.0,0.0,79.0,3.26,8.92,0.0,11000000.0,0.0,0.0,11000000.0,0.0,11000000.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile de germe de maïs,Vegetale,0.0,0.0,51.0,2.09,5.74,0.0,7000000.0,0.0,0.0,7000000.0,0.0,7000000.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile de palme,Vegetale,0.0,4000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile de palmistes,Vegetale,0.0,0.0,2.0,0.07,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Huile de soja,Vegetale,0.0,0.0,8.0,0.34,0.94,0.0,1000000.0,2000000.0,0.0,1000000.0,0.0,2000000.0,0.0,0.0,1000000.0,Huiles et graisses
République De Moldova,Huile de tournesol,Vegetale,0.0,1000000.0,166.0,6.83,18.74,0.02,24000000.0,43000000.0,8000000.0,24000000.0,0.0,52000000.0,0.0,0.0,8000000.0,Huiles et graisses
République De Moldova,Huiles de poissons,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
République De Moldova,Lait (exclut beurre),Animale,43000000.0,0.0,333.0,155.18,12.98,13.85,584000000.0,8000000.0,65000000.0,541000000.0,1000000.0,527000000.0,0.0,0.0,0.0,Lait et fromage
République De Moldova,Légumes et autres,Vegetale,5000000.0,0.0,47.0,60.2,0.41,1.96,235000000.0,33000000.0,21000000.0,210000000.0,20000000.0,246000000.0,0.0,0.0,0.0,Légumes
République De Moldova,Légumineuses et autres,Vegetale,3000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,Légumineuses
République De Moldova,Manioc,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
République De Moldova,Maïs,Vegetale,868000000.0,1000000.0,684.0,91.77,2.26,15.84,1294000000.0,133000000.0,8000000.0,320000000.0,73000000.0,1419000000.0,12000000.0,20000000.0,0.0,Céréales
République De Moldova,Miel,Vegetale,0.0,0.0,6.0,0.7,0.0,0.01,2000000.0,1000000.0,0.0,2000000.0,0.0,3000000.0,0.0,0.0,0.0,Sucres et édulcorants
République De Moldova,Millet,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
République De Moldova,Miscellanees,Vegetale,0.0,0.0,7.0,0.0,0.09,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Produits divers
République De Moldova,Mollusques et autres,Animale,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Noix,Vegetale,0.0,0.0,14.0,1.18,1.26,0.34,4000000.0,19000000.0,5000000.0,4000000.0,0.0,14000000.0,0.0,0.0,3000000.0,Fruit à coques
République De Moldova,Oeufs,Animale,0.0,0.0,37.0,9.79,2.63,2.87,36000000.0,0.0,1000000.0,34000000.0,0.0,36000000.0,2000000.0,0.0,0.0,Oeufs
République De Moldova,Oignons,Vegetale,0.0,0.0,14.0,14.86,0.09,0.47,52000000.0,3000000.0,4000000.0,52000000.0,0.0,51000000.0,0.0,0.0,0.0,Légumes
République De Moldova,Olives,Vegetale,0.0,0.0,2.0,0.54,0.16,0.02,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
République De Moldova,Oranges et mandarines,Vegetale,0.0,0.0,3.0,3.64,0.01,0.05,13000000.0,4000000.0,17000000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Moldova,Orge,Vegetale,60000000.0,0.0,26.0,3.44,0.12,0.88,115000000.0,125000000.0,22000000.0,12000000.0,7000000.0,219000000.0,17000000.0,20000000.0,0.0,Céréales
République De Moldova,Pamplemousse,Vegetale,0.0,0.0,0.0,0.51,0.0,0.0,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
République De Moldova,Patates douces,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
République De Moldova,Perciform,Animale,0.0,0.0,4.0,1.95,0.19,0.48,7000000.0,0.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Piments,Vegetale,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
République De Moldova,Plantes aquatiques,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Plantes oleiferes et autres,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
République De Moldova,Pois,Vegetale,5000000.0,0.0,8.0,0.86,0.04,0.53,10000000.0,0.0,0.0,3000000.0,1000000.0,10000000.0,1000000.0,0.0,0.0,Légumes
République De Moldova,Poissons d'eau douce,Animale,0.0,0.0,7.0,3.89,0.26,1.1,14000000.0,0.0,4000000.0,14000000.0,0.0,9000000.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Poissons marins et autres,Animale,0.0,0.0,3.0,1.67,0.1,0.48,6000000.0,0.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Poissons pelagiques,Animale,5000000.0,0.0,12.0,5.17,0.54,1.54,23000000.0,0.0,23000000.0,18000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
République De Moldova,Poivre,Vegetale,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
République De Moldova,Pommes,Vegetale,0.0,0.0,5.0,4.12,0.03,0.01,-11000000.0,331000000.0,2000000.0,14000000.0,13000000.0,307000000.0,0.0,3000000.0,10000000.0,Fruits
République De Moldova,Pommes de terre,Vegetale,72000000.0,3000000.0,99.0,53.99,0.15,2.36,270000000.0,1000000.0,31000000.0,188000000.0,1000000.0,239000000.0,5000000.0,0.0,0.0,Racines et tubercules
République De Moldova,Racines (non définies),Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
République De Moldova,Raisin,Vegetale,0.0,198000000.0,45.0,31.59,0.32,0.43,580000000.0,44000000.0,11000000.0,110000000.0,62000000.0,613000000.0,0.0,211000000.0,0.0,Fruits
République De Moldova,Riz (équivalent blanchi),Vegetale,0.0,0.0,28.0,2.95,0.05,0.53,10000000.0,0.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,Céréales
République De Moldova,Seigle,Vegetale,2000000.0,0.0,7.0,1.0,0.04,0.2,5000000.0,0.0,4000000.0,3000000.0,0.0,2000000.0,0.0,0.0,0.0,Céréales
République De Moldova,Soja,Vegetale,16000000.0,0.0,0.0,0.0,0.0,0.0,33000000.0,13000000.0,0.0,0.0,0.0,65000000.0,3000000.0,14000000.0,-20000000.0,Oléagineux
République De Moldova,Sorgho,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
République De Moldova,Sucre (équivalent brut),Vegetale,0.0,0.0,171.0,17.64,0.0,0.0,63000000.0,34000000.0,44000000.0,62000000.0,0.0,140000000.0,0.0,1000000.0,-88000000.0,Sucres et édulcorants
République De Moldova,Sucre de betterave,Vegetale,202000000.0,0.0,0.0,0.0,0.0,0.0,982000000.0,0.0,0.0,0.0,0.0,1009000000.0,0.0,780000000.0,-27000000.0,Sucres et édulcorants
République De Moldova,Sésame,Vegetale,0.0,0.0,1.0,0.05,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
République De Moldova,Thé,Vegetale,0.0,0.0,0.0,0.24,0.0,0.06,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
République De Moldova,Tomates,Vegetale,0.0,0.0,7.0,14.61,0.08,0.34,54000000.0,13000000.0,16000000.0,51000000.0,4000000.0,51000000.0,0.0,0.0,0.0,Légumes
République De Moldova,Viande d'ovins et caprins,Animale,0.0,0.0,3.0,0.35,0.22,0.13,1000000.0,1000000.0,0.0,1000000.0,0.0,2000000.0,0.0,0.0,0.0,Viandes
République De Moldova,Viande de bovins,Animale,0.0,0.0,8.0,1.56,0.54,0.65,5000000.0,4000000.0,1000000.0,5000000.0,0.0,8000000.0,0.0,0.0,0.0,Viandes
République De Moldova,Viande de suidés,Animale,0.0,0.0,109.0,19.83,9.14,6.2,69000000.0,0.0,8000000.0,69000000.0,0.0,61000000.0,0.0,0.0,0.0,Viandes
République De Moldova,Viande de volailles,Animale,0.0,0.0,61.0,17.93,3.8,6.17,63000000.0,0.0,19000000.0,63000000.0,0.0,43000000.0,0.0,0.0,0.0,Viandes
République De Moldova,Viande et autres,Animale,0.0,0.0,1.0,0.18,0.03,0.08,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,Viandes
République De Moldova,Vin,Vegetale,0.0,0.0,21.0,10.34,0.0,0.0,36000000.0,124000000.0,1000000.0,36000000.0,0.0,159000000.0,0.0,0.0,0.0,Boissons alcoolisees
République De Moldova,Épices et autres,Vegetale,0.0,0.0,0.0,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
République Dominicaine,Abats comestible,Animale,0.0,0.0,6.0,2.05,0.15,1.03,21000000.0,0.0,0.0,21000000.0,0.0,21000000.0,0.0,0.0,0.0,Viandes
